6001,לבונה,3652
6002,פריחת השקד,3652
6003,הזית,3652
6004,רקפת,3652
6005,דבורנית,3652
6006,לוטם,3652
6007,קטלב,3652
6008,צורית,3652
6009,שיטים,3652
6010,ניסנית,3652
6011,אירוס,3652
6012,אשחר,3652
6013,חיננית,3652
6014,כליל החורש,3652
6015,הברושים,3652
6016,האלון,3652
6017,הגפן,3652
6018,התאנה,3652
6019,חוטמית,3652
6020,קיסוסית,3652
6021,עירית,3652
6022,צלף,3652
6023,פעמונית,3652
6024,האלה,3652
6025,אחירותם,3652
6026,מרווה,3652
6027,ערבה,3652
6028,קורנית,3652
6029,חצב,3652
6030,כרכום,3652
6031,דולב,3652
6032,נירית,3652
6033,חרצית,3652
6034,כוכבית,3652
6035,העופר,3652
6036,הגדי,3652
6037,שד הניצנים,3652
6038,התמר,3652
6039,השירה העברית,3652
6040,אריאל מאיר,3652
6041,אלתרמן נתן,3652
6042,לביא אריק,3652
6043,שמר נעמי,3652
6044,חזה עופרה,3652
6045,שטרן יאיר,3652
6046,רחל המשוררת,3652
6047,פן אלכסנדר,3652
6048,הרב שבזי,3652
6049,הלוי יהודה,3652
6050,שריג,3652
6051,תירוש,3652
6052,איבן גבירול,3652
6053,כרמים,3652
6054,טיכו אנה,3652
6055,השיטה,3652
6056,הדקל,3652
6057,הברוש,3652
6058,מעלה הזית,3652
6059,השקד עופרים,3652
6060,הרימון,3652
6061,האשל,3652
6062,גבעת הבריכה,3652
6063,עופרים,3652
6064,בית אריה,3652
6065,קלמניה,1076
6066,בית ברל,1076
6067,כמאל ג'ונבלאט,480
6068,אלתופאחי,480
6069,אלתורכמאן,480
6070,אלחדארי,480
6071,אלטואלי,480
6072,בוקראטי,480
6073,אלעקבאת,480
6074,לואיזה,480
6075,נבעת אלחור,480
6076,אלמהא,480
6077,אלשוחמאני,480
6078,אלנעסה,480
6079,אלסנונו,480
6080,אלמיס,480
6081,אלסמרמר,480
6082,אלערישה,480
6083,אלנורס,480
6084,פירי,480
6085,אלעמשקה,480
6086,אלדוירי,480
6087,אללקלק,480
6088,אלמדרסה,480
6089,אלמלעב,480
6090,אלע'ורדא,480
6091,אלכרק,480
6092,אלדראג',480
6093,אלחופחאף,480
6094,מאלק אלחזין,480
6095,אלרביסה,480
6096,פם אלסמקה,480
