1501,סמ המסילות,2600
1502,סמ האשלג,2600
1503,סמ הצוק,2600
1504,סמ המכרות,2600
1505,סמ רביבים,2600
1506,סמ גבים,2600
1507,סמ המנגן,2600
1508,סמ המערות,2600
1509,סמ סיגים,2600
1510,נחשון,2600
1511,סמ ברק,2600
1512,סמ שעיר,2600
1513,תמר,2600
1514,השיטה,2600
1515,האשל,2600
1516,תפוח סדום,2600
1517,סמ ראמים,2600
1518,סמ התנינים,2600
1519,סמ דישונים,2600
1520,סמ יענים,2600
1521,סמ רימון,2600
1522,הבורסקאי,2600
1523,הרתך,2600
1524,הברדלס,2600
1525,הסתת,2600
1526,סמ זיק,2600
1527,סמ טירן,2600
1528,סמ שני,2600
1529,סמ ניצנה,2600
1530,סמ עומר,2600
1531,הגלב,2600
1532,הספן,2600
1533,הנחתום,2600
1534,הבלן,2600
1535,המסגר,2600
1536,זעת אפיך,2600
1537,המוצר,2600
1538,הבנאי,2600
1539,הנגר,2600
1540,הנפח,2600
1541,התושיה,2600
1542,התבונה,2600
1543,יוזמה,2600
1544,הצלחה,2600
1545,האומן,2600
1546,המלאכה,2600
1547,הזגג,2600
1548,הנהג,2600
1549,סמ סנונית,2600
1550,סמ עיט,2600
1551,סמ דיה,2600
1552,סמ ורדית,2600
1553,הסוור,2600
1554,האלה,2600
1555,הצאלון,2600
1556,לילך,2600
1557,סביון,2600
1558,סחלב,2600
1559,הברוש,2600
1560,סתונית,2600
1561,האירוס,2600
1562,הצפצפה,2600
1563,ברקן,2600
1564,סמ הר סיני,2600
1565,סמ הקורא,2600
1566,סמ לילית,2600
1567,שקמונה,2600
1568,דרבן,2600
1569,מגדל חי,2600
1570,האדריכל,2600
1571,החרש,2600
1572,שביל שונית,2600
1573,השרברב,2600
1574,הרצף,2600
1575,הפחח,2600
1576,הסוללים,2600
1577,היוצק,2600
1578,השרטט,2600
1579,משעול חלבלוב,2600
1580,מרכז קליטה,2600
1581,החותרים,2600
1582,סמ חבצלת,2600
1583,הספורטאים,2600
1584,הגיר,2600
1585,סמ מלכית,2600
1586,מלכת שבא,2600
1587,מלון נוף המפרץ,2600
1588,סמ לענה,2600
1589,סמ הרדוף,2600
1590,סמטת ציפחה,2600
1591,גרניט,2600
1592,סמ חלמיש,2600
1593,סמ אזורית,2600
1594,סמ עירית,2600
1595,סילון,2600
1596,שביל הצבי,2600
1597,שביל צבר,2600
1598,סמ שיזר,2600
1599,צור,2600
1600,אוכם,2600
1601,האורגים,2600
1602,האחות,2600
1603,הדייג,2600
1604,הגנן,2600
1605,המיילדת,2600
1606,הסנדלר,2600
1607,הצדפים,2600
1608,התוכנה,2600
1609,התופרת,2600
1610,משעול ריחן,2600
1611,משעול צלף,2600
1612,משעול חצב,2600
1613,משעול הקנה,2600
1614,משעול אירית,2600
1615,משעול נרקיס,2600
1616,משעול נורית,2600
1617,משעול ריסן,2600
1618,משעול סהרון,2600
1619,משעול צבעוני,2600
1620,משעול רוגן,2600
1621,משעול מילחית,2600
1622,משעול פלגית,2600
1623,משעול עדעד,2600
1624,סמ יסעור,2600
1625,אדמונית,2600
1626,אודם,2600
1627,אזוב,2600
1628,ברקת,2600
1629,דולב,2600
1630,הנץ,2600
1631,החרצית,2600
1632,טופז,2600
1633,יסמין,2600
1634,יערה,2600
1635,לוטוס,2600
1636,לשם,2600
1637,נופר,2600
1638,נציץ,2600
1639,קיסוס,2600
1640,רקפת,2600
1641,שושן,2600
1642,תלתן,2600
1643,ספיר,2600
1644,שוהם,2600
1645,אבני החושן,2600
1646,החוצב,2600
1647,השמאי,2600
1648,הנווט,2600
1649,משעול אקליפטוס,2600
1650,כנרת,2600
1651,ירדן,2600
1652,דולפין,2600
1653,הגפן,2600
1654,אננס,2600
1655,סמ המלך אחז,2600
1656,יהושפט,2600
1657,משעול אבובן,2600
1658,משעול אבנון,2600
1659,אוריון,2600
1660,אטד,2600
1661,אפון,2600
1662,בתרן,2600
1663,גומא,2600
1664,דפדוף,2600
1665,דקר,2600
1666,דרדר,2600
1667,הדס,2600
1668,משעול החמנית,2600
1669,הסיגלית,2600
1670,שביל השמש,2600
1671,זהורית,2600
1672,זהרון,2600
1673,משעול חלילן,2600
1674,חניתן,2600
1675,טווסון,2600
1676,יולית ים סוף,2600
1677,להבית,2600
1678,משעול לופית,2600
1679,מקור החסידה,2600
1680,ניצרן,2600
1681,נפטון,2600
1682,סולית,2600
1683,סייפן,2600
1684,ערוד,2600
1685,פזית,2600
1686,פטישן,2600
1687,פטל,2600
1688,פיקוס,2600
1689,פסון,2600
1690,פרפרון,2600
1691,צבעון,2600
1692,קידה,2600
1693,קיפודג,2600
1694,קיסר הדור,2600
1695,שרביטן,2600
1696,תוכינון,2600
1697,סמ שפריר,2600
1698,סמ מולית,2600
1699,כריש,2600
1700,זיתן,2600
1701,המערב,2600
1702,גיטרן,2600
1703,אדמון,2600
1704,שומר,2600
1705,מלון קלאב אין,2600
1706,מלון פנורמה,2600
1707,מלון קלאב הוטל,2600
1708,מלון הקונכיה,2600
1709,מלון הריף,2600
1710,מלון רד סי ספורט,2600
1711,חיל הים,2600
1712,מלון דורטל סול,2600
1713,מלון קלאב מד,2600
1714,איזמרגד,2600
1715,טורקיז,2600
1716,חיל ההנדסה,2600
1717,תפאר,2600
1718,מרכז רזין,2600
1719,מלון דן פנורמה,2600
1720,מלון מיראג',2600
1721,מלון קראון פלאזה,2600
1722,מלון רויאל גארדן,2600
1723,מלון לב פתאל,2600
1724,משעול הבז,2600
1725,עגור,2600
1726,אנטיב,2600
1727,מלון הולידיי אין,2600
1728,מלון גולדן טוליפ,2600
1729,מלון רויאל ביץ',2600
1730,מלון ריביירה,2600
1731,מלון שלום פלאזה,2600
1732,המים,2600
1733,מלון הני-מון,2600
1734,מלון הרודס,2600
1735,מלון פטיו,2600
1736,מלון פלמירה,2600
1737,מלון מרידיאן,2600
1738,מלון טופז,2600
1739,הים,2600
1740,תרשיש,2600
1741,שביל פעמי השלום,2600
1742,אכסנית אל ארצי,2600
1743,אכסנית הבית הלבן,2600
1744,אכסנית המקלט,2600
1745,קרקל,2600
1746,יפה זנב,2600
1747,חתול הבר,2600
1748,שביל יחמורים,2600
1749,שביל פראים,2600
1750,שביל שועלים,2600
1751,שביל סוסים,2600
1752,עטלפים,2600
1753,מלון רויאל פארק,2600
1754,נווה מדבר,2600
1755,נוף מדבר,2600
1756,פסמון,2600
1757,דורבן,2600
1758,סמור,2600
1759,קיפוד,2600
1760,שפן סלעים,2600
1761,ארנבת,2600
1762,ירבוע,2600
1763,מריון,2600
1764,הירח,2600
1765,הרנוג,2600
1766,דרך הרים,2600
1767,סמולין,2600
1768,יהל,2600
1769,החשמונאים,2600
1770,עין נטפים,2600
1771,האמורים,2600
1772,הגלעדים,2600
1773,הכנענים,2600
1774,המדיינים,2600
1775,המואבים,2600
1776,האכדים,2600
1777,העמונים,2600
1778,השומרונים,2600
1779,האדומים,2600
1780,משעול הלויים,2600
1781,החיתים,2600
1782,הנבטים,2600
1783,השומרים,2600
1784,בית עופר,2600
1785,מלון לויס טאואר,2600
1786,פולטי טאור,2600
1787,צפחות,2600
1788,בני ישראל,2600
1789,משעול הר נבו,2600
1790,משעול הגירית,2600
1791,גרביל,2600
1792,הגמלים,2600
1793,קוצן זהוב,2600
1794,נמנמן,2600
1795,משעול זית,2600
1796,משעול ערמון,2600
1797,משעול מנגו,2600
1798,משעול אגוז,2600
1799,משעול שקד,2600
1800,משעול תאנה,2600
1801,משעול אלון,2600
1802,משעול האגס,2600
1803,משעול תות,2600
1804,משעול פקאן,2600
1805,משעול אבוקדו,2600
1806,משעול אפרסמון,2600
1807,משעול תפוז,2600
1808,משעול לימון,2600
1809,משעול אתרוג,2600
1810,משעול תפוח,2600
1811,משעול אשכולית,2600
1812,משעול חרוב,2600
1813,משעול שזיף,2600
1814,משעול מנדרינה,2600
1815,משעול מישמש,2600
1816,משעול עינב,2600
1817,האפרסק,2600
1818,דובדבן,2600
1819,משעול שיקמה,2600
1820,נחל שחרות,2600
1821,עין יהב,2600
1822,סמ נחל מנוחה,2600
1823,סמ נחל חימר,2600
1824,משעול גוייבה,2600
1825,משעול אנונה,2600
1826,משעול חבושים,2600
1827,משעול פומלה,2600
1828,עין גדי,2600
1829,דרך הגיא,2600
1830,טיילת רחבעם זאבי,2600
1831,משעול כרמים,2600
1832,משעול בננה,2600
1833,משעול התורן,2600
1834,נחל זרחן,2600
1835,נחל חיון,2600
1836,נחל ממשית,2600
1837,נחל חביון,2600
1838,עין עקרבים,2600
1839,עין מור,2600
1840,עין בוקק,2600
1841,עין עקב,2600
1842,סמ הר שלמה,2600
1843,סמ הר דלעת,2600
1844,סמ הר לוץ,2600
1845,סמ הר חלוקים,2600
1846,סמ הר גשור,2600
1847,סמ הר יעלון,2600
1848,סמ הר סעד,2600
1849,נחל רחם,2600
1850,המכבים,2600
1851,הכוזרים,2600
1852,ונוס,2600
1853,צדק,2600
1854,נירית,2600
1855,ערער,2600
1856,זוגן,2600
1857,זהבית,2600
1858,חלמית,2600
1859,פרקרק,2600
1860,דבורה הנביאה,2600
1861,רות המואביה,2600
1862,אסתר המלכה,2600
1863,שרה אימנו,2600
1864,מיכל בת שאול,2600
1865,משעול רחל אימנו,2600
1866,עין דור,2600
1867,אברהם אבינו,2600
1868,יצחק אבינו,2600
1869,יעקב אבינו,2600
1870,מלון פרדייז גארדן,2600
1871,שופרון,2600
1872,דרך המלכים,2600
1873,משעול משה רבנו,2600
1874,משעול אהרון הכהן,2600
1875,שד טורונטו,2600
1876,סמ נחל קטורה,2600
1877,סמ נחל ציחור,2600
1878,סמ נחל שני,2600
1879,סמ נחל חמדה,2600
1880,סמ נחל חרוז,2600
1881,סמ נחל אורה,2600
1882,נחל גרעינית,2600
1883,סוסיתא,2600
1884,כרמל,2600
1885,סופה,2600
1886,סמ המכונאים,2600
1887,סמ הנגרים,2600
1888,דרך השיירות,2600
1889,דרך המטעים,2600
1890,דרךהציפורים הנודדות,2600
1891,כפות תמרים,2600
1892,דרך ארץ החיים,2600
1893,דרך באר שבע,2600
1894,דרך התבלינים,2600
1895,גד השדה,2600
1896,גרגיר הנחלים,2600
1897,דוחן,2600
1898,דפנה,2600
1899,כוכב,2600
1900,כליל החורש,2600
1901,כרפס,2600
1902,לימונית,2600
1903,מעוג,2600
1904,דרך הבשמים,2600
1905,נענע משולבת,2600
1906,סירה קוצנית,2600
1907,סרפד,2600
1908,פרג,2600
1909,קינמון,2600
1910,קטלב מצוי,2600
1911,קורנית,2600
1912,רוזמרין,2600
1913,שיבולים,2600
1914,תורמוס,2600
1915,שן הארי,2600
1916,בקיה,2600
1917,חיטת הבר,2600
1918,לוף ארץ ישראלי,2600
1919,מור,2600
1920,דודאים,2600
1921,לבונה,2600
1922,לבנדר,2600
1923,לואיזה,2600
1924,מליסה,2600
1925,גדילן,2600
1926,חיננית,2600
1927,מרגנית,2600
1928,אלוורה,2600
1929,חודשי השנה,2600
1930,עונות שנה,2600
1931,מועדי ישראל,2600
1932,תשרי,2600
1933,חשון,2600
1934,כסלו,2600
1935,טבת,2600
1936,שבט,2600
1937,ניסן,2600
1938,אייר,2600
1939,סיון,2600
1940,תמוז,2600
1941,"ט""ו באב",2600
1942,אלול,2600
1943,אביב,2600
1944,סתיו,2600
1945,"אח""י אילת",2600
1946,ככר אילים,2600
1947,ככר גרוף,2600
1948,ככר הזאבים,2600
1949,ככר הנמרים,2600
1950,ככר חצרות,2600
1951,ככר ליבנה,2600
1952,ככר מלכי יהודה,2600
1953,ככר מלכי ישראל,2600
1954,ככר מקהלות,2600
1955,ככר נטפים,2600
1956,ככר צנינית,2600
1957,ככר רפידים,2600
1958,ככר תל אביב,2600
1959,ככר אריות,2600
1960,ככר זעמן,2600
1961,ככר המייסדים,2600
1962,ככר ראשי העיר,2600
1963,ככר טורונטו,2600
1964,כיכר ים סוף,2600
1965,"כיכר ויצ""ו",2600
1966,ככר ירושלים,2600
1967,ככר הנופלים,2600
1968,ככר הנשים,2600
1969,ככר מגדלי התאומים,2600
1970,"ככר חב""ד",2600
1971,ככר רבין,2600
1972,ככר הבונים החופשיים,2600
1973,ככר הדולפינים,2600
1974,ככר רוטרי,2600
1975,ככר דוד בן גוריון,2600
1976,ככר יצחק מודעי,2600
1977,כיכר האוניברסיטה,2600
1978,כיכר אנטיב,2600
1979,כיכר יאלטה,2600
1980,כיכר אדן,2600
1981,ככר חורשף,2600
1982,ככר ורד,2600
1983,כיכר השלושה,2600
1984,אזור המלונות,2600
1985,אזור התעשיה,2600
1986,בנה ביתך,2600
1987,מלון מרדיאן,2600
1988,חוף אלמוג,2600
1989,כפר הנופש,2600
1990,מח סוב,2600
1991,מחנה יוכבד,2600
1992,מערב 1,2600
